User Id,Username,Fullname,Followed by you,Is verified,Profile URL,Avatar URL
13091902,skyzsun,Sunny Goh,NO,YES,https://www.instagram.com/skyzsun,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/465955707_1960844577725657_4174544817463271181_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QECPD79XeIhQL1_Gom-7d7N_m03CUddH5axuJa-z4CiMVteJK_6P_oofq26gp1D72FzAN2fBXVxek32VTNcDIp0&_nc_ohc=5pR3YIkVbw4Q7kNvwG-EsWk&_nc_gid=ZOvNSsBjJX1Qs_izUDqgdQ&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AfK5wpGsuK7nb9CAFX814Jb0s6FZH2JciZIi8fiP4kIb_w&oe=68321A23&_nc_sid=0055be
24009844,douglasses,Douglas Ong,NO,YES,https://www.instagram.com/douglasses,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/482912667_671435941996137_5447145912602477568_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QECPD79XeIhQL1_Gom-7d7N_m03CUddH5axuJa-z4CiMVteJK_6P_oofq26gp1D72FzAN2fBXVxek32VTNcDIp0&_nc_ohc=dcmpFUVYbV0Q7kNvwEK7R-r&_nc_gid=ZOvNSsBjJX1Qs_izUDqgdQ&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AfKc7QS1LPjc8mgA8vyVvhkIpHiLh7xrrfVCcASRa68_tg&oe=6831F346&_nc_sid=0055be
7008685909,the_real_shalini,𝔰𝔥𝔞𝔩𝔦𝔫𝔦,NO,NO,https://www.instagram.com/the_real_shalini,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/468392741_1116317600195532_7675464341490600718_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QECPD79XeIhQL1_Gom-7d7N_m03CUddH5axuJa-z4CiMVteJK_6P_oofq26gp1D72FzAN2fBXVxek32VTNcDIp0&_nc_ohc=rhfsXLJ_VkoQ7kNvwGVULfH&_nc_gid=ZOvNSsBjJX1Qs_izUDqgdQ&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AfJB2c-7A0M49RLkKvZJZgB9Tnn0aoMzaZvrtpJDo_yQyw&oe=6831EDED&_nc_sid=0055be
49876336175,workersmakepossible,Workers Make Possible,NO,NO,https://www.instagram.com/workersmakepossible,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/496773395_18029508068656176_1918357499710149294_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QECPD79XeIhQL1_Gom-7d7N_m03CUddH5axuJa-z4CiMVteJK_6P_oofq26gp1D72FzAN2fBXVxek32VTNcDIp0&_nc_ohc=rY4rac-ILNwQ7kNvwGXGSpT&_nc_gid=ZOvNSsBjJX1Qs_izUDqgdQ&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AfKUxyrh-EPOjdKMrtj25SiMUQzxZ-KcmXTQ_Kwqlna32w&oe=6831EF6A&_nc_sid=0055be
51784351459,pamagency,Platinum Angels Management,NO,NO,https://www.instagram.com/pamagency,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/274914968_4831393773619812_1554922173764478210_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QECPD79XeIhQL1_Gom-7d7N_m03CUddH5axuJa-z4CiMVteJK_6P_oofq26gp1D72FzAN2fBXVxek32VTNcDIp0&_nc_ohc=OTcebFnuMkEQ7kNvwHqaEwz&_nc_gid=ZOvNSsBjJX1Qs_izUDqgdQ&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AfKrJ-96eIBrQQs9ax_G3wCF5rDLI0vlDoJKzn1uAFyrmg&oe=683213C9&_nc_sid=0055be
20255958,danielboey,daniel*boey,NO,YES,https://www.instagram.com/danielboey,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/352186477_1388026335380917_1019434307677120111_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QECPD79XeIhQL1_Gom-7d7N_m03CUddH5axuJa-z4CiMVteJK_6P_oofq26gp1D72FzAN2fBXVxek32VTNcDIp0&_nc_ohc=KctgZSd-zrkQ7kNvwGkB3r_&_nc_gid=ZOvNSsBjJX1Qs_izUDqgdQ&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AfKxMmI10Q-jWCL4KCrzLNca27bguenmNlZCGYXGmtQ4ag&oe=6831EBC9&_nc_sid=0055be
73183362150,apaintedsip,A Painted Sip 💦,NO,NO,https://www.instagram.com/apaintedsip,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/487816605_954412700188705_7971656773266243928_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QECPD79XeIhQL1_Gom-7d7N_m03CUddH5axuJa-z4CiMVteJK_6P_oofq26gp1D72FzAN2fBXVxek32VTNcDIp0&_nc_ohc=qyH1NMmO7I8Q7kNvwFyZhCu&_nc_gid=ZOvNSsBjJX1Qs_izUDqgdQ&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AfLufa_bsrf-7LD-1JmGZDumm-9oLBWzq7D9xclUC0EKHw&oe=6831FE6E&_nc_sid=0055be
74351681506,tiredaskar,tiredaskar,NO,NO,https://www.instagram.com/tiredaskar,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/497201586_17846092950473507_2832577182307216089_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QECPD79XeIhQL1_Gom-7d7N_m03CUddH5axuJa-z4CiMVteJK_6P_oofq26gp1D72FzAN2fBXVxek32VTNcDIp0&_nc_ohc=htUh3oh1AFIQ7kNvwHYeYPk&_nc_gid=ZOvNSsBjJX1Qs_izUDqgdQ&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AfJTBryzQhIWL06skW-mop5k8BGI30MbLBPC9T862Rz9AQ&oe=6832145C&_nc_sid=0055be
4219168730,spitloose,Matin Zabid,NO,NO,https://www.instagram.com/spitloose,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/491460288_1171656841640490_8006660049046132202_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QECPD79XeIhQL1_Gom-7d7N_m03CUddH5axuJa-z4CiMVteJK_6P_oofq26gp1D72FzAN2fBXVxek32VTNcDIp0&_nc_ohc=ADQMOID6IAgQ7kNvwEo9UQp&_nc_gid=ZOvNSsBjJX1Qs_izUDqgdQ&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AfLJempR1BJ_DRWBci8agIsC90yTnOQMm8unkjAdxWNAnA&oe=6831F818&_nc_sid=0055be
64212300681,feedsyahhh,feed,NO,NO,https://www.instagram.com/feedsyahhh,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/472213542_1035247941693643_5602548293639826525_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QECPD79XeIhQL1_Gom-7d7N_m03CUddH5axuJa-z4CiMVteJK_6P_oofq26gp1D72FzAN2fBXVxek32VTNcDIp0&_nc_ohc=cmQgWS-upCQQ7kNvwGRe1MU&_nc_gid=ZOvNSsBjJX1Qs_izUDqgdQ&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AfLL-784fv_XlDNgA2dyOLONNJiQf3WB0MMBw2aPlndqfw&oe=6831F316&_nc_sid=0055be
